sample_id,replicate,start_quant,std_type,dilution,bd_load
RKS17446,1,0.05,genomic,1,240
RKS10946,1,0,genomic,1,0
RKS10457,1,0,genomic,1,0
DESO2512,1,1.39,genomic,1,6671.999999999999
RKS5662,3,0.09,genomic,1,432
RKS13498,1,0,genomic,1,0
RKS4663,1,46.24,genomic,1,221952
RKS4843,1,140.22,genomic,1,673056
RKS9366,1,0,genomic,1,0
RKS1707,1,0,genomic,1,0
RKS4690,1,3.45,genomic,1,16560
RKS10283,1,0.11,genomic,1,528
RKS15598,2,0,genomic,1,0
RKS10817,1,1.58,genomic,1,7584
RKS3616,1,0.04,genomic,1,192
RKS4061,1,0,genomic,1,0
RKS16776,1,66.11,genomic,1,317328
DESO1708,1,1.05,genomic,1,5040
DBS444,1,0,genomic,1,0
RKS5839,2,0,genomic,1,0
RKS13156,1,0.05,genomic,1,240
RKS3577,2,3.09,genomic,1,14832
RKS3685,2,0.13,genomic,1,624
RKS10635,1,0,genomic,1,0
DESO1211,1,0.11,genomic,1,528
RKS21371,1,2055.6235,gblock,1,164449.88
RKS21053,1,20,gblock,1,1600
RKS20642,1,14.8485,gblock,1,1187.88
USGS1059,1,0,genomic,1,0
RKS2847,1,0,genomic,1,0
SFZ2576,1,0,genomic,1,0
SFZ1216,1,0,genomic,1,0
RKS1283,1,0,genomic,1,0
DESO2748,1,0,genomic,1,0
RKS3798,4,0.71,genomic,1,3408
RKS8522,1,57.19,genomic,1,274512
RKS11512,1,0,genomic,1,0
RKS3960,2,0.33,genomic,1,1584
RKS1410,1,1.86,genomic,1,8928
RKS12100,1,1.57,genomic,1,7536
RKS8683,1,0.14,genomic,1,672.0000000000001
RKS12430,1,15.25,genomic,1,73200
SFZ1399,1,1.26,genomic,1,6048
RKS14455,1,460.42,genomic,1,2210016
SFZ2490,1,0.015,genomic,1,72
RKS15170,2,0.05,genomic,1,240
RKS14201,1,0,genomic,1,0
RKS3549,2,0.43,genomic,1,2064
RKS11425,1,0,genomic,1,0
DESO2519,1,2.7396,genomic,1,13150.08
SFZ2614,1,0,genomic,1,0
RKS1687,1,0,genomic,1,0
RKS13710,1,0.02,genomic,1,96
OAZ1334,1,0,genomic,1,0
RKS10997,1,71.7,genomic,1,344160
RKS3769,1,0.53,genomic,1,2544
RKS12930,2,0,genomic,1,0
DESO1264,1,0.1,genomic,1,480
RKS12339,1,0,genomic,1,0
RKS15746,1,0,genomic,1,0
DESO1625,1,0.22,genomic,1,1056
SFZ1210,1,0,genomic,1,0
DESO1985,1,0.1,genomic,1,480
RKS14730,1,0.23,genomic,1,1104
RKS12915,1,0,genomic,1,0
RKS16196,1,0,genomic,1,0
RKS21390,1,2903.7357,gblock,1,232298.856
SFZ2469,1,0,genomic,1,0
RKS5811,1,0,genomic,1,0
RKS21823,1,25435.4551,gblock,1,2034836.408
USGS1516,1,0,genomic,1,0
RKS2208,1,0.09,genomic,1,432
RKS9568,1,0.01,genomic,1,48
RKS12240,1,4.42,genomic,1,21216
DBS255,1,0,genomic,1,0
RKS1849,1,0,genomic,1,0
RKS18287,1,1.13,genomic,1,5423.999999999999
RKS19753,1,1087.5148,genomic,1,5220071.04
RKS3980,2,73.11,genomic,1,350928
RKS12011,1,8.27,genomic,1,39696
RKS8146,1,0.02,genomic,1,96
RKS16123,2,27.5,genomic,1,132000
RKS6592,1,77.94,genomic,1,374112
RKS6936,1,0,genomic,1,0
RKS3115,1,0,genomic,1,0
RKS10330,1,94.97,genomic,1,455856
SFZ2224,1,0,genomic,1,0
OAZ1163,1,5.2527,genomic,1,25212.96
RKS17805,1,7.17,genomic,1,34416
RKS14150,1,0,genomic,1,0
RKS20131,2,22920,gblock,1,1833600
RKS1831,1,0,genomic,1,0
RKS14866,1,0,genomic,1,0
RKS5659,2,0.02,genomic,1,96
RKS19581,1,0.0535,genomic,1,256.8
RKS11970,1,2.85,genomic,1,13680
OAZ1357,1,0,genomic,1,0
RKS18149,1,11.5474,genomic,1,55427.52
RKS5610,1,0,genomic,1,0
RKS11487,1,0,genomic,1,0
YFS539,1,0,genomic,1,0
RKS10975,1,841.25,genomic,1,4038000
RKS19857,1,14.2571,genomic,1,68434.08
RKS12471,1,11.95,genomic,1,57360
RKS18663,1,4.1241,genomic,1,19795.68
RKS2775,1,0.19,genomic,1,912
RKS21111,1,55,gblock,1,4400
RKS11866,1,0.44,genomic,1,2112
RKS16343,1,6.67,genomic,1,32016
RKS12174,1,9.41,genomic,1,45168
RKS4412,1,0,genomic,1,0
SFZ2328,1,0,genomic,1,0
RKS15192,2,0.14,genomic,1,672.0000000000001
RKS2455,1,0,genomic,1,0
RKS19925,1,18.5743,genomic,1,89156.64
RKS6842,1,0,genomic,1,0
RKS3886,3,3.62,genomic,1,17376
RKS9464,1,1.86,genomic,1,8928
SFZ1091,1,1.8939,genomic,1,9090.72
RKS12102,1,2.1,genomic,1,10080
RKS8919,1,0,genomic,1,0
RKS14809,1,0,genomic,1,0
RKS14641,1,0.54,genomic,1,2592
RKS8763,1,0,genomic,1,0
RKS9407,1,0.14,genomic,1,672.0000000000001
RKS14187,1,0,genomic,1,0
RKS7078,1,0.33,genomic,1,1584
RKS6203,1,3.37,genomic,1,16176
RKS14656,1,0,genomic,1,0
SFZ1354,1,8.8479,genomic,1,42469.92
RKS1619,2,10.99,genomic,1,52752
RKS2096,1,8.66,genomic,1,41568
USGS1097,1,0,genomic,1,0
RKS20059,2,198449,gblock,1,15875920
RKS10844,1,13.24,genomic,1,63552
RKS6685,1,6.53,genomic,1,31344
RKS10368,1,1.55,genomic,1,7440
RKS3843,2,5.02,genomic,1,24095.999999999996
RKS5643,1,48.58,genomic,1,233184
RKS11243,1,2598.38,genomic,1,12472224
RKS13942,2,6.08,genomic,1,29184
RKS18357,1,1.4435,genomic,1,6928.8
RKS5480,1,14.21,genomic,1,68208
RKS4719,2,256.72,genomic,1,1232256.0000000002
RKS7308,1,0,genomic,1,0
RKS16376,1,0,genomic,1,0
RKS5654,2,0,genomic,1,0
DESO1460,1,0.02,genomic,1,96
RKS15671,1,8.75,genomic,1,42000
RKS1193,1,0,genomic,1,0
RKS20203,2,115342,gblock,1,9227360
RKS20051,2,0,gblock,1,0
RKS21384,1,30.5157,gblock,1,2441.256
SFZ2398,1,0,genomic,1,0
DESO1237,1,0,genomic,1,0
RKS19780,1,2280.6502,genomic,1,10947120.96
RKS14686,1,0.45,genomic,1,2160
RKS13044,1,0,genomic,1,0
RKS16149,1,0,genomic,1,0
RKS19846,2,100625,gblock,1,8050000
RKS20844,1,7940,gblock,1,635200
RKS21515,1,76.8688,gblock,1,6149.504
USGS1154,1,0.09,genomic,1,432
DESO1699,1,0.54,genomic,1,2592
RKS8503,1,21.31,genomic,1,102288
RKS2501,1,0.04,genomic,1,192
RKS17563,1,0,genomic,1,0
RKS6879,1,0.07,genomic,1,336.00000000000006
RKS19573,1,4.4556,genomic,1,21386.88
RKS1789,1,427.69,genomic,1,2052912
RKS4466,1,0.6,genomic,1,2880
DESO2274,1,0.43,genomic,1,2064
RKS16204,1,0,genomic,1,0
RKS13576,1,56.97,genomic,1,273456
RKS12879,1,0,genomic,1,0
YFS425,1,0,genomic,1,0
USGS1776,1,8851.09,genomic,1,42485232
DESO1730,1,0.27,genomic,1,1296
RKS11977,1,0.1,genomic,1,480
RKS13487,2,0,genomic,1,0
RKS5714,2,0.8,genomic,1,3840
RKS17494,1,0.22,genomic,1,1056
RKS9195,1,0,genomic,1,0
DESO2291,1,4.22,genomic,1,20256
RKS21612,1,1105.6728,gblock,1,88453.824
DBS249,1,0,genomic,1,0
DESO1209,1,0.07,genomic,1,336.00000000000006
RKS17715,1,1.9,genomic,1,9120
SFZ2217,1,0,genomic,1,0
RKS8132,1,0.01,genomic,1,48
RKS17753,1,49.75,genomic,1,238800
RKS13587,1,0.19,genomic,1,912
RKS21901,1,283.0196,gblock,1,22641.568
RKS5684,1,227.75,genomic,1,1093200
RKS3098,1,0.05,genomic,1,240
RKS1637,1,14.58,genomic,1,69984
RKS10784,1,0.97,genomic,1,4656
RKS10431,1,0,genomic,1,0
OAZ1354,1,0,genomic,1,0
RKS6160,1,13.16,genomic,1,63168
RKS16166,1,0,genomic,1,0
AJS4225,1,54.99,genomic,1,263952
RKS21708,1,397.4878,gblock,1,31799.024
RKS9794,1,0.02,genomic,1,96
RKS11313,1,0.77,genomic,1,3696
DESO1217,1,0,genomic,1,0
OAZ1069,1,2.4287,genomic,1,11657.76
RKS12324,1,27.08,genomic,1,129983.99999999999
RKS17665,1,0.5,genomic,1,2400
DESO1567,1,1.65,genomic,1,7920
RKS15043,1,1.32,genomic,1,6336
RKS21795,1,86.4345,gblock,1,6914.76
RKS2098,1,27.66,genomic,1,132768
RKS2962,1,0,genomic,1,0
DESO1662,1,0.57,genomic,1,2735.9999999999995
RKS15899,1,0,genomic,1,0
RKS4268,4,0,genomic,1,0
RKS16794,1,0,genomic,1,0
SFZ1191,1,0.0295,genomic,1,141.6
RKS15864,1,0,genomic,1,0
RKS7070,1,811.98,genomic,1,3897504
DESO1704,1,0.65,genomic,1,3120
OAZ1442,1,0,gblock,1,0
USGS1724,1,0,genomic,1,0
RKS9144,1,556.81,genomic,1,2672687.9999999995
SFZ1498,1,5.5756,genomic,1,26762.88
RKS20238,1,3.4441,genomic,1,16531.68
RKS17387,1,0,genomic,1,0
RKS21810,1,36509.3398,gblock,1,2920747.184
RKS3880,1,4.3,genomic,1,20640
RKS16591,1,0,genomic,1,0
RKS15727,1,0,genomic,1,0
RKS15702,1,0,genomic,1,0
RKS11135,1,0.03,genomic,1,144
RKS13524,1,22.68,genomic,1,108864
RKS4744,2,257.89,genomic,1,1237872
RKS13772,1,0,genomic,1,0
CBSX033,1,173.92,genomic,1,834815.9999999999
RKS8267,1,6.15,genomic,1,29520
DBS340,1,0,genomic,1,0
RKS4595,2,2.62,genomic,1,12576
RKS7314,1,0.11,genomic,1,528
RKS16700,1,0,genomic,1,0
RKS17068,1,0,genomic,1,0
SFZ2369,1,0,genomic,1,0
DESO2172,1,0,genomic,1,0
RKS14713,1,0,genomic,1,0
RKS16877,1,0,genomic,1,0
RKS13600,1,50.19,genomic,1,240912
RKS20075,1,72.5369,genomic,1,348177.12
RKS14705,1,0,genomic,1,0
SFZ1610,1,0,genomic,1,0
RKS12380,1,0,genomic,1,0
RKS6753,1,0,genomic,1,0
RKS3419,1,0,genomic,1,0
RKS5631,1,15.39,genomic,1,73872
DESO1234,1,0,genomic,1,0
RKS4267,1,0,genomic,1,0
RKS6557,1,0.69,genomic,1,3311.9999999999995
RKS3756,3,0.23,genomic,1,1104
RKS16215,1,0,genomic,1,0
RKS17725,1,0.62,genomic,1,2976
RKS3586,3,4.35,genomic,1,20880
RKS17367,1,0,genomic,1,0
RKS10193,1,44,genomic,1,211200
OAZ1118,1,0,genomic,1,0
RKS7947,1,0,genomic,1,0
DESO1852,1,13.18,genomic,1,63264
RKS8418,1,3.46,genomic,1,16608
RKS3771,1,0.01,genomic,1,48
SFZ1372,1,5.1343,genomic,1,24644.64
RKS6425,1,0.1,genomic,1,480
RKS3704,3,0.01,genomic,1,48
SFZ2521,1,0,genomic,1,0
RKS3385,1,0,genomic,1,0
RKS18604,1,0.1182,genomic,1,567.36
RKS10936,1,10.02,genomic,1,48096
RKS3795,4,1.26,genomic,1,6048
RKS13921,1,30.07,genomic,1,144336
RKS7268,1,0,genomic,1,0
RKS16422,1,0,genomic,1,0
RKS5519,1,0.02,genomic,1,96
RKS8216,1,0.05,genomic,1,240
RKS13107,1,43.3,genomic,1,207840
RKS6627,1,0.09,genomic,1,432
RKS11169,1,0.56,genomic,1,2688.0000000000005
RKS10242,1,7.73,genomic,1,37104
RKS21627,1,651.4963,gblock,1,52119.704
RKS8196,1,0,genomic,1,0
RKS5661,3,0.11,genomic,1,528
DBS361,1,0,genomic,1,0
RKS17462,1,0.07,genomic,1,336.00000000000006
OAZ1020,1,0,genomic,1,0
RKS15463,1,0.93,genomic,1,4464
RKS6052,1,0,genomic,1,0
DESO1111,1,0.03,genomic,1,144
RKS4706,1,118.55,genomic,1,569040
USGS1166,1,0.02,genomic,1,96
RKS4440,1,0,genomic,1,0
RKS20332,2,10124,gblock,1,809920
RKS3596,3,5.09,genomic,1,24432
RKS13643,1,0,genomic,1,0
RKS4146,1,167.78,genomic,1,805344
RKS16271,1,0,genomic,1,0
DESO1158,1,0,genomic,1,0
RKS8112,1,129.75,genomic,1,622800
RKS7469,1,0.03,genomic,1,144
RKS16902,1,0,genomic,1,0
RKS8332,1,0.13,genomic,1,624
RKS12135,1,0.86,genomic,1,4128
RKS13936,1,0,genomic,1,0
RKS6582,1,0,genomic,1,0
RKS11009,1,0.69,genomic,1,3311.9999999999995
DESO2659,1,0.74,genomic,1,3552
RKS20548,1,0,gblock,1,0
RKS15117,1,0,genomic,1,0
RKS20881,1,93,gblock,1,7440
DESO2416,1,0,genomic,1,0
RKS17833,1,2.33,genomic,1,11184
RKS8896,1,0,genomic,1,0
RKS4028,1,0,genomic,1,0
RKS12012,1,17.22,genomic,1,82656
RKS11529,1,0,genomic,1,0
RKS14765,1,0,genomic,1,0
RKS2477,1,0,genomic,1,0
RKS2526,3,69.47,genomic,1,333456
USGS1385,1,0.02,genomic,1,96
DESO1974,1,11.09,genomic,1,53232
DESO1636,1,0,genomic,1,0
RKS5141,3,11.88,genomic,1,57024.00000000001
RKS4004,1,0,genomic,1,0
RKS12491,1,38.93,genomic,1,186864
RKS8711,1,0.01,genomic,1,48
RKS16391,1,0.24,genomic,1,1152
DESO1134,1,0,genomic,1,0
RKS13420,1,0.03,genomic,1,144
RKS10816,1,2.17,genomic,1,10416
RKS6381,1,0.43,genomic,1,2064
RKS3965,3,2.17,genomic,1,10416
USGS1838,1,0,genomic,1,0
DBS274,1,0,genomic,1,0
RKS1770,1,0,genomic,1,0
RKS3593,1,0.19,genomic,1,912
RKS18825,2,9,gblock,1,720
RKS7811,1,8.75,genomic,1,42000
RKS3600,1,0.25,genomic,1,1200
RKS5754,1,0,genomic,1,0
RKS20743,1,0,gblock,1,0
USGS1853,1,0.19,genomic,1,912
RKS11436,1,0,genomic,1,0
RKS3136,1,0,genomic,1,0
RKS9743,1,0,genomic,1,0
RKS6534,1,0,genomic,1,0
RKS11985,1,0.08,genomic,1,384
RKS14332,1,0,genomic,1,0
OAZ1316,1,0,genomic,1,0
RKS15835,1,0.75,genomic,1,3600
RKS2681,1,0,genomic,1,0
RKS15697,1,0,genomic,1,0
RKS11336,1,9.89,genomic,1,47472
RKS20461,1,1193.266,genomic,1,5727676.8
RKS1377,1,0,genomic,1,0
RKS18317,1,4.7081,genomic,1,22598.88
SFZ1491,1,5.3022,genomic,1,25450.56
RKS7623,1,2.02,genomic,1,9696
RKS15262,1,0,genomic,1,0
RKS2037,1,0,genomic,1,0
RKS7728,1,18.26,genomic,1,87648.00000000001
RKS5088,1,297.87,genomic,1,1429776
RKS11130,1,0.06,genomic,1,288
RKS7985,1,4.69,genomic,1,22512.000000000004
RKS12470,1,25.6,genomic,1,122880
RKS19380,2,23563,gblock,1,1885040
RKS20885,1,10,gblock,1,800
RKS4147,1,160.13,genomic,1,768624
RKS20396,2,125492,gblock,1,10039360
RKS3585,3,0.17,genomic,1,816.0000000000001
YFS558,1,23.82,genomic,1,114336
RKS15890,1,0.18,genomic,1,864
RKS20911,1,0,genomic,1,0
RKS16131,1,0,genomic,1,0
RKS4505,1,4.91,genomic,1,23568
RKS19405,2,399,gblock,1,31920
RKS12084,1,1.59,genomic,1,7632
RKS18262,1,1.88,genomic,1,9024
DESO1029,1,0,genomic,1,0
RKS8652,1,0,genomic,1,0
RKS4483,1,0,genomic,1,0
RKS12116,1,5.6,genomic,1,26880
RKS1088,1,0,genomic,1,0
RKS19607,2,58240,gblock,1,4659200
RKS20660,1,0,genomic,1,0
RKS18417,1,0,genomic,1,0
RKS10300,1,0.88,genomic,1,4224
RKS17897,1,17.029,genomic,1,81739.2
RKS21298,1,1057.3501,gblock,1,84588.008
RKS21153,1,26,gblock,1,2080
DESO2054,1,0,genomic,1,0
SFZ2619,1,0,genomic,1,0
RKS11118,1,0.42,genomic,1,2016
RKS18779,1,2.9019,genomic,1,13929.12
RKS3808,2,0.79,genomic,1,3792
RKS3759,3,0.86,genomic,1,4128
RKS4292,1,0,genomic,1,0
RKS16451,1,0.71,genomic,1,3408
DESO2624,1,0,genomic,1,0
RKS8538,1,0.02,genomic,1,96
RKS13040,1,26.32,genomic,1,126336
RKS13706,1,0,genomic,1,0
RKS1171,1,0,genomic,1,0
RKS17781,1,3.78,genomic,1,18144
RKS20887,1,0,gblock,1,0
SFZ1454,1,62.0794,genomic,1,297981.12
RKS3727,3,0,genomic,1,0
RKS8735,1,0,genomic,1,0
RKS4481,2,0.01,genomic,1,48
USGS1644,1,1.22,genomic,1,5856
RKS15004,1,1748.46,genomic,1,8392608
RKS12047,1,0,genomic,1,0
RKS1705,1,0,genomic,1,0
RKS14964,1,1198.02,genomic,1,5750496
RKS2749,2,0.06,genomic,1,288
RKS16673,1,0,genomic,1,0
RKS14367,1,0,genomic,1,0
RKS19594,1,634.3979,genomic,1,3045109.92
RKS19847,2,392123,gblock,1,31369840
DBS326,1,0,genomic,1,0
RKS9317,1,0,genomic,1,0
RKS5010,1,0.67,genomic,1,3216
RKS14833,1,0,genomic,1,0
RKS19615,1,692.1319,genomic,1,3322233.12
RKS19715,1,298.0565,genomic,1,1430671.2
RKS19918,1,34.94,genomic,1,167712
RKS7190,1,7.7,genomic,1,36960
RKS14462,1,69.94,genomic,1,335712
RKS14355,1,184.81,genomic,1,887088
RKS036,1,1.51,genomic,1,7248
SFZ1603,1,0,genomic,1,0
RKS14847,1,0,genomic,1,0
DESO1398,1,0.17,genomic,1,816.0000000000001
RKS20967,1,6,gblock,1,480
RKS19814,1,0.289,genomic,1,1387.2
RKS3154,1,0,genomic,1,0
DESO2559,1,0,genomic,1,0
RKS4789,1,30.19,genomic,1,144912
DESO1649,1,2.4,genomic,1,11520
RKS9961,1,1.26,genomic,1,6048
RKS1985,1,1.73,genomic,1,8304
RKS6123,1,0,genomic,1,0
RKS18628,1,1.2317,genomic,1,5912.16
RKS15413,1,111.4,genomic,1,534720
RKS2626,1,0,genomic,1,0
RKS4201,1,0,genomic,1,0
RKS18454,1,5.0019,genomic,1,24009.12
RKS17828,1,72.91,genomic,1,349968
RKS17608,1,0.1,genomic,1,480
SFZ2042,1,0,genomic,1,0
RKS5850,2,0.06,genomic,1,288
RKS1998,1,0.17,genomic,1,816.0000000000001
RKS14762,1,0,genomic,1,0
RKS13846,1,0,genomic,1,0
RKS5433,1,90.64,genomic,1,435072
RKS21623,1,0,gblock,1,0
RKS21500,1,2393.6514,gblock,1,191492.112
RKS14878,1,0,genomic,1,0
RKS21903,1,245.5228,gblock,1,19641.824
YFS142,1,17.94,genomic,1,86112
SFZ1846,1,0,genomic,1,0
RKS9342,1,0.1,genomic,1,480
RKS1041,1,55.77,genomic,1,267696
RKS15562,1,0,genomic,1,0
SFZ2592,1,0,genomic,1,0
RKS16299,1,0,genomic,1,0
RKS3780,4,0.02,genomic,1,96
RKS5785,1,0,genomic,1,0
RKS3919,1,0.59,genomic,1,2832
RKS3496,3,0.1,genomic,1,480
RKS21621,1,0,gblock,1,0
RKS9836,1,0,genomic,1,0
RKS1668,1,60.36,genomic,1,289728
RKS11422,1,0,genomic,1,0
RKS16188,1,0,genomic,1,0
RKS13119,1,90.22,genomic,1,433056
RKS4283,2,0,genomic,1,0
RKS18231,1,5.09,genomic,1,24432
RKS13028,1,1.57,genomic,1,7536
RKS18886,1,18.0198,genomic,1,86495.04
RKS17434,1,0.11,genomic,1,528
RKS13416,1,40.69,genomic,1,195312
DBS225,1,0,genomic,1,0
RKS8160,1,0.02,genomic,1,96
RKS11911,1,133.55,genomic,1,641040
RKS16481,1,0,genomic,1,0
RKS1897,1,0.06,genomic,1,288
RKS16768,1,0.62,genomic,1,2976
RKS13736,1,0.01,genomic,1,48
RKS9859,1,0.11,genomic,1,528
RKS5565,1,0,genomic,1,0
RKS16527,1,0,genomic,1,0
RKS10809,2,0,genomic,1,0
RKS3747,2,1.06,genomic,1,5088
RKS18517,1,3.9078,genomic,1,18757.44
RKS1439,1,0,genomic,1,0
RKS1368,2,0,genomic,1,0
RKS19948,1,1010.68,genomic,1,4851264
RKS9154,1,0.23,genomic,1,1104
RKS20081,2,390808,gblock,1,31264640
RKS4432,1,0,genomic,1,0
RKS17961,1,3.1996000000000002,genomic,1,15358.08
RKS13996,1,0,genomic,1,0
USGS1076,1,0,genomic,1,0
RKS6023,1,10.11,genomic,1,48528
RKS18767,1,476.0246,genomic,1,2284918.08
RKS15693,1,0,genomic,1,0
RKS5629,1,0,genomic,1,0
DBS021,1,0,genomic,1,0
RKS5023,1,3.12,genomic,1,14976
SFZ1167,1,49.682,genomic,1,238473.6
DBS320,1,0,genomic,1,0
RKS20121,1,343.6007,genomic,1,1649283.36
RKS1915,1,0,genomic,1,0
RKS10854,1,25.71,genomic,1,123408
RKS18909,1,0,genomic,1,0
RKS16309,1,0,genomic,1,0
RKS15632,1,0,genomic,1,0
RKS14304,1,0,genomic,1,0
CBSX020,1,164.12,genomic,1,787776
RKS6778,1,0,genomic,1,0
RKS5647,1,73.17,genomic,1,351216
RKS3816,1,15.97,genomic,1,76656
RKS19778,1,4295.9878,genomic,1,20620741.44
RKS11148,1,0.31,genomic,1,1488
RKS1835,1,0,genomic,1,0
DBS010,1,0,genomic,1,0
RKS7224,1,2.38,genomic,1,11424
RKS19491,1,0.5294,genomic,1,2541.12
RKS5891,3,10.8,genomic,1,51840
RKS5582,1,0.72,genomic,1,3456
RKS2745,2,0.37,genomic,1,1776
RKS9908,1,0,genomic,1,0
RKS3271,1,0,genomic,1,0
RKS12810,1,8.39,genomic,1,40272
RKS16677,1,0,genomic,1,0
RKS18691,1,36.5765,genomic,1,175567.2
RKS16921,1,0.05,genomic,1,240
RKS4012,1,0,genomic,1,0
RKS3229,2,77.63,genomic,1,372624
RKS18906,1,0.8937,genomic,1,4289.76
RKS13342,1,1.64,genomic,1,7871.999999999999
RKS13070,1,0.26,genomic,1,1248
RKS16108,1,3.29,genomic,1,15792
RKS1234,1,22.31,genomic,1,107088
RKS10960,1,5.31,genomic,1,25487.999999999996
SFZ1156,1,141.2794,genomic,1,678141.12
DESO1790,1,0,genomic,1,0
RKS16467,1,0,genomic,1,0
RKS16818,1,0,genomic,1,0
RKS10095,1,79.56,genomic,1,381888
RKS12153,1,0.08,genomic,1,384
RKS1054,1,0,genomic,1,0
SFZ2475,1,0.0208,genomic,1,99.84
RKS9413,1,30.96,genomic,1,148608
SFZ1121,1,89.6662,genomic,1,430397.76
RKS3059,1,0,genomic,1,0
RKS15467,1,0.23,genomic,1,1104
RKS10622,1,5.87,genomic,1,28176
RKS19894,1,42.5206,genomic,1,204098.88
RKS6390,1,0.16,genomic,1,768
RKS8217,1,0.02,genomic,1,96
RKS4265,4,0,genomic,1,0
RKS20274,2,21,gblock,1,1680
RKS5555,1,0,genomic,1,0
RKS17624,1,0.88,genomic,1,4224
RKS5459,1,247.79,genomic,1,1189392
RKS21689,1,180.6764,gblock,1,14454.112
RKS5776,1,0,genomic,1,0
RKS2803,1,0.04,genomic,1,192
RKS6324,1,0.39,genomic,1,1872
SFZ1716,1,0,genomic,1,0
RKS5712,3,8.34,genomic,1,40032
RKS20460,1,434.1724,genomic,1,2084027.52
RKS6226,1,0.67,genomic,1,3216
RKS3992,1,5.7,genomic,1,27360
RKS1935,1,0.05,genomic,1,240
RKS15921,1,0,genomic,1,0
MBJ053,1,0,genomic,1,0
RKS10533,1,0.3,genomic,1,1440
RKS7653,1,0,genomic,1,0
RKS17298,1,0,genomic,1,0
RKS8788,1,0.04,genomic,1,192
DESO2365,1,0,genomic,1,0
RKS1904,1,0.04,genomic,1,192
RKS11211,1,17.5,genomic,1,84000
SFZ1118,1,7.1456,genomic,1,34298.88
RKS17641,1,6.97,genomic,1,33456
RKS7368,1,1.01,genomic,1,4848
RKS10027,1,0.39,genomic,1,1872
RKS5376,1,40.28,genomic,1,193344
DESO1034,1,0.02,genomic,1,96
RKS2712,1,0,genomic,1,0
RKS4466,2,0.56,genomic,1,2688.0000000000005
RKS10502,1,0,genomic,1,0
RKS1138,1,0.21,genomic,1,1008
RKS20452,2,239187,gblock,1,19134960
YFS229,1,1.7,genomic,1,8160
RKS18877,1,155.5385,genomic,1,746584.8
RKS20419,1,1476.7057,genomic,1,7088187.36
RKS9245,1,2215.29,genomic,1,10633392
RKS15937,1,0,genomic,1,0
RKS3997,1,0,genomic,1,0
RKS1195,1,154.66,genomic,1,742368
RKS8198,1,0,genomic,1,0
RKS10694,1,0,genomic,1,0
RKS2794,1,0.06,genomic,1,288
RKS4618,2,0,genomic,1,0
RKS3534,3,0,genomic,1,0
RKS14380,1,0,genomic,1,0
RKS8858,1,0,genomic,1,0
DESO2234,1,0.59,genomic,1,2832
RKS1882,1,0,genomic,1,0
RKS14919,1,0,genomic,1,0
RKS13207,1,0.98,genomic,1,4704
RKS6417,1,0,genomic,1,0
RKS6643,1,0.77,genomic,1,3696
RKS12399,1,0,genomic,1,0
RKS20397,1,322.4563,genomic,1,1547790.24
RKS11581,1,0,genomic,1,0
RKS15837,1,0.77,genomic,1,3696
RKS1808,1,0,genomic,1,0
RKS12550,1,118.83,genomic,1,570384
RKS3959,3,3.96,genomic,1,19008
DBS089,1,0,genomic,1,0
OAZ1441,1,0,gblock,1,0
RKS2186,1,0.02,genomic,1,96
RKS15167,1,0.1,genomic,1,480
RKS17576,1,0.24,genomic,1,1152
RKS9718,1,0,genomic,1,0
RKS21296,1,0,gblock,1,0
RKS21567,1,15627.2492,gblock,1,1250179.936
DESO2246,1,0.03,genomic,1,144
RKS13379,2,0,genomic,1,0
RKS4049,1,0,genomic,1,0
RKS2142,1,0,genomic,1,0
RKS6133,1,10.29,genomic,1,49391.99999999999
DESO2603,1,0,genomic,1,0
RKS5726,3,7.95,genomic,1,38160
RKS16710,1,0,genomic,1,0
RKS6887,1,1.05,genomic,1,5040
RKS12360,1,10.94,genomic,1,52512
RKS15163,1,0,genomic,1,0
RKS21845,1,7.2082,gblock,1,576.656
RKS3791,1,0,genomic,1,0
RKS1876,1,0,genomic,1,0
RKS12013,1,45.16,genomic,1,216767.99999999997
DESO2255,1,0,genomic,1,0
RKS21902,1,247.165,gblock,1,19773.2
USGS1039,1,0.16,genomic,1,768
RKS8073,1,2.16,genomic,1,10368
RKS2419,3,3.9,genomic,1,18720
DESO2066,1,7.06,genomic,1,33888
RKS11141,1,0.01,genomic,1,48
RKS17865,1,0,gblock,1,0
RKS6989,1,0.59,genomic,1,2832
RKS6697,1,0,genomic,1,0
RKS1186,1,0,genomic,1,0
RKS4097,2,1.22,genomic,1,5856
SFZ1591,1,0,genomic,1,0
AJS4225.1,1,211.08,genomic,1,1013184.0000000001
SFZ2022,1,0,genomic,1,0
DESO2734,1,0.4358,genomic,1,2091.84
RKS9931,1,623.95,genomic,1,2994960
RKS5338,1,0,genomic,1,0
RKS7173,1,0,genomic,1,0
RKS16258,1,0.04,genomic,1,192
RKS1364,2,0,genomic,1,0
RKS5704,1,61.34,genomic,1,294432
YFS593,1,0.1,genomic,1,480
RKS13233,1,0.74,genomic,1,3552
RKS6547,1,0.24,genomic,1,1152
RKS6158,1,0,genomic,1,0
DESO1735,1,0.45,genomic,1,2160
SFZ1903,1,0,genomic,1,0
RKS7291,1,0.14,genomic,1,672.0000000000001
RKS2470,3,0.34,genomic,1,1632.0000000000002
RKS9940,1,0,genomic,1,0
RKS20473,2,30918,gblock,1,2473440
RKS2408,3,3.46,genomic,1,16608
